customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumOfInternetService
2656-FMOKZ,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,800~2500,Yes,0
2070-FNEXE,Female,Yes,No,No,short,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),>66,<800,Yes,1
5947-SGKCL,Female,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,4
3712-PKXZA,Male,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),<36,800~2500,No,0
6317-YPKDH,Female,No,No,No,short,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,Yes,1
6582-OIVSP,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36~50,<800,No,0
9367-WXLCH,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),>66,<800,Yes,1
5524-KHNJP,Male,No,Yes,Yes,long,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),>66,800~2500,No,4
1918-ZBFQJ,Female,No,No,No,short,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
1024-GUALD,Female,No,Yes,No,short,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,Yes,0
4827-USJHP,Male,No,No,No,short,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50~66,800~2500,No,1
8167-GJLRN,Male,No,No,No,short,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,<36,<800,No,1
0956-SYCWG,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,<36,<800,No,0
8017-UVSZU,Female,No,Yes,No,long,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50~66,800~2500,No,1
7100-FQPRV,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,3
2472-OVKUP,Male,No,Yes,No,short,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,3
2984-RGEYA,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
9680-NIAUV,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,5
2146-EGVDT,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
2604-IJPDU,Female,No,Yes,No,short,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,4
9178-JHUVJ,Male,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,<800,No,0
6168-YBYNP,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,5
7255-SSFBC,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
3645-DEYGF,Male,No,No,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
9323-HGFWY,Female,No,Yes,No,long,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,4
8544-GOQSH,Female,No,No,No,short,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,2
3363-DTIVD,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,4
7018-WBJNK,Male,No,No,Yes,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,1
9142-KZXOP,Male,No,No,No,long,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),>66,>2500,No,0
7674-YTAFD,Female,No,No,No,long,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),>66,>2500,No,2
6348-SNFUS,Male,No,Yes,Yes,long,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),50~66,>2500,No,5
1285-OKIPP,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,>66,<800,Yes,1
7825-ECJRF,Female,No,No,No,short,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,5
1347-KTTTA,Male,No,Yes,No,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,5
7841-TZDMQ,Male,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36~50,<800,Yes,0
4195-NZGTA,Female,No,No,No,short,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
7157-SMCFK,Male,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
4709-LKHYG,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,<36,<800,No,0
2504-DSHIH,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,>66,800~2500,No,1
0699-NDKJM,Female,No,Yes,No,long,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50~66,>2500,No,5
9286-BHDQG,Male,No,Yes,Yes,long,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),36~50,>2500,No,4
0230-WEQUW,Male,No,Yes,No,long,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),50~66,>2500,No,5
2040-LDIWQ,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
6496-JDSSB,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),>66,<800,No,1
9408-SSNVZ,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
4443-EMBNA,Female,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
6469-MRVET,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,<36,<800,No,0
0742-MOABM,Male,No,Yes,No,short,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50~66,<800,Yes,1
5961-VUSRV,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),<36,<800,No,0
6778-JFCMK,Male,No,No,No,long,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50~66,800~2500,No,3
6341-JVQGF,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,>66,>2500,No,5
2232-DMLXU,Female,No,Yes,No,short,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50~66,<800,Yes,1
4811-JBUVU,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,2
0945-TSONX,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
2651-ZCBXV,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
3316-UWXUY,Male,No,No,No,long,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,4
8937-RDTHP,Male,No,No,No,short,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,>66,<800,Yes,2
7083-MIOPC,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
1984-GPTEH,Female,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
1251-KRREG,Male,No,No,No,short,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50~66,<800,Yes,1
0621-JFHOL,Female,No,No,No,short,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,<36,<800,No,1
9903-LYSAB,Male,No,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,0
0094-OIFMO,Female,Yes,No,No,short,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
9227-UAQFT,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
7301-ABVAD,Female,No,No,No,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,5
6614-FHDBO,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,5
7576-ASEJU,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,4
9058-HRZSV,Female,Yes,Yes,No,long,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,>66,>2500,No,4
4522-AKYLR,Female,Yes,No,No,short,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,50~66,<800,No,2
0221-WMXNQ,Male,Yes,No,No,short,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,No,1
0303-UNCIP,Male,No,No,No,long,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,50~66,>2500,No,2
9947-OTFQU,Male,Yes,No,No,short,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,1
0322-YINQP,Male,No,No,No,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,36~50,<800,Yes,1
0959-WHOKV,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,>66,>2500,No,4
4075-JFPGR,Female,No,Yes,No,long,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,>66,>2500,No,4
4629-NRXKX,Female,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
9514-JDSKI,Male,Yes,Yes,No,short,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,36~50,<800,Yes,2
3282-ZISZV,Male,No,No,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),>66,>2500,No,5
3675-YDUPJ,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
4111-BNXIF,Female,No,Yes,Yes,long,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,50~66,>2500,No,5
7017-VFHAY,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
6655-LHBYW,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),>66,>2500,No,6
4959-JOSRX,Female,No,Yes,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36~50,<800,Yes,0
5046-NUHWD,Female,Yes,Yes,No,long,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,36~50,800~2500,No,3
7273-TEFQD,Male,Yes,No,No,short,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,36~50,<800,Yes,2
3606-TWKGI,Male,Yes,No,No,short,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,4
7529-ZDFXI,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,2
7605-BDWDC,Female,No,No,No,long,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),36~50,800~2500,No,4
1950-KSVVJ,Female,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,>66,>2500,No,6
0123-CRBRT,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,>66,>2500,No,6
6292-TOSSS,Male,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
3197-ARFOY,Female,Yes,No,No,short,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,>66,800~2500,No,5
6323-AYBRX,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,Yes,0
7014-ZZXAW,Female,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
4385-GZQXV,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
7633-MVPUY,Male,No,Yes,No,long,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,50~66,>2500,No,3
6366-ZGQGL,Male,No,No,No,short,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,Yes,0
4716-HHKQH,Male,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,>66,800~2500,No,4
5940-AHUHD,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,>66,<800,Yes,0
6432-TWQLB,Male,No,Yes,No,short,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
4484-GLZOU,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,4
3179-GBRWV,Male,Yes,Yes,No,long,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50~66,800~2500,No,3
8645-KWHJO,Male,No,No,No,short,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50~66,<800,No,4
4130-MZLCC,Female,No,No,No,short,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50~66,<800,No,1
0314-TKOSI,Female,No,No,No,short,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,50~66,<800,No,2
8229-MYEJZ,Female,No,No,No,short,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50~66,<800,No,1
2080-SRCDE,Female,No,No,Yes,short,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
9577-WJVCQ,Female,No,No,No,long,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,>2500,No,1
9512-UIBFX,Male,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,>66,800~2500,Yes,3
6202-DYYFX,Female,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),>66,800~2500,No,0
3808-HFKDE,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36~50,800~2500,No,0
5583-SXDAG,Male,No,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
3488-PGMQJ,Male,Yes,No,No,short,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
3580-REOAC,Male,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36~50,<800,Yes,0
7534-BFESC,Male,Yes,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,0
3727-OWVYD,Male,No,No,No,long,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,50~66,800~2500,No,3
2294-SALNE,Male,No,Yes,Yes,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,>66,800~2500,No,3
4847-TAJYI,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,2
1563-IWQEX,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
8203-XJZRC,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
6556-DBKZF,Female,No,Yes,Yes,long,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,>66,>2500,No,1
6851-WEFYX,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
2985-JUUBZ,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
6390-DSAZX,Female,No,No,Yes,short,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,Yes,1
0895-LMRSF,Male,No,No,No,long,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50~66,800~2500,No,2
8098-LLAZX,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
8266-VBFQL,Male,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,3
8181-YHCMF,Female,No,Yes,Yes,long,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),50~66,>2500,No,5
2240-HSJQD,Male,No,No,Yes,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,>66,>2500,No,1
1248-DYXUB,Male,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
0265-EDXBD,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,0
4115-BNPJY,Male,No,Yes,Yes,long,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,>66,800~2500,No,4
3167-SNQPL,Male,Yes,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,>66,>2500,No,3
4091-TVOCN,Male,No,No,Yes,long,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,4
1098-TDVUQ,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),<36,<800,No,0
7277-OZCGZ,Female,No,No,No,long,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,3
1557-EMYVT,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
2799-ARNLO,Female,Yes,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,No,0
7563-BIUPC,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
5027-YOCXN,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),>66,>2500,No,5
3973-SKMLN,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
2321-OMBXY,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),>66,>2500,Yes,5
2840-XANRC,Male,Yes,Yes,No,long,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
6745-JEFZB,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,2
5020-ZSTTY,Female,Yes,No,No,long,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),>66,>2500,Yes,5
9880-TDQAC,Female,No,Yes,Yes,long,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,50~66,>2500,No,5
8705-WZCYL,Male,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36~50,<800,No,0
7102-JJVTX,Female,No,Yes,Yes,short,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,36~50,<800,No,1
8626-PTQGE,Male,No,No,No,long,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),50~66,>2500,No,5
4983-CLMLV,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,4
5701-YVSVF,Female,Yes,Yes,No,short,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
5804-LEPIM,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
5697-GOMBF,Female,Yes,Yes,Yes,long,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,<36,800~2500,No,1
2739-CACDQ,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,1
9385-EHGDO,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,<800,No,0
9498-FIMXL,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,<36,<800,No,0
2379-GYFLQ,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),>66,>2500,No,3
0122-OAHPZ,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
2868-SNELZ,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,>66,<800,Yes,1
4322-RCYMT,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,Yes,4
6680-NENYN,Female,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,Yes,4
2088-IEBAU,Female,No,No,No,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,6
7982-VCELR,Female,No,No,No,long,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,3
1343-EHPYB,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,4
6035-BXTTY,Female,Yes,No,No,long,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50~66,800~2500,No,2
6885-PKOAM,Female,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
7520-HQWJU,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,3
9639-BUJXT,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,800~2500,No,0
5924-SNGKP,Female,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),<36,800~2500,No,0
0021-IKXGC,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,No,0
2034-GDRCN,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
8966-SNIZF,Female,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
6243-OZGFH,Female,No,No,No,long,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36~50,800~2500,No,2
4654-DLAMQ,Female,Yes,Yes,No,long,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,4
0513-RBGPE,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),50~66,800~2500,No,3
5160-UXJED,Male,No,No,Yes,short,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,36~50,<800,No,0
4115-NZRKS,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,2
0219-YTZUE,Male,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,<800,Yes,2
